,image_name,c1,c2,c3,c4,c5,c_total,MOS,SD,set
4325,52568944.jpg,0.135922330097,0.621359223301,0.23300970873799998,0.00970873786408,0.0,103,29.0215517241,0.6309185782869999,validation
4334,5261084727.jpg,0.0,0.0204081632653,0.377551020408,0.5714285714289999,0.030612244898,98,68.2411504425,0.585611902399,validation
4340,5266123407.jpg,0.0,0.0,0.327433628319,0.619469026549,0.0530973451327,113,74.0409482759,0.5549740600540001,validation
4346,5270171351.jpg,0.029702970297,0.465346534653,0.49504950495,0.00990099009901,0.0,101,41.1041666667,0.576434929305,validation
4352,5275524338.jpg,0.0,0.0285714285714,0.304761904762,0.647619047619,0.0190476190476,105,74.86805555560001,0.568881686844,validation
4365,5286915372.jpg,0.0,0.00952380952381,0.40952380952399997,0.52380952381,0.0571428571429,105,70.4137931034,0.6085471800360001,validation
4367,5288290650.jpg,0.0,0.0,0.386138613861,0.574257425743,0.039603960396,101,74.0818584071,0.555619358272,validation
4376,5292219744.jpg,0.058252427184499994,0.7475728155339999,0.194174757282,0.0,0.0,103,29.9115044248,0.486051391,validation
4387,5298734322.jpg,0.0,0.0309278350515,0.649484536082,0.319587628866,0.0,97,64.9779411765,0.51959044141,validation
4388,5300293470.jpg,0.0,0.135922330097,0.68932038835,0.174757281553,0.0,103,57.0848623853,0.558750884494,validation
4398,5306806108.jpg,0.0,0.0275229357798,0.394495412844,0.559633027523,0.0183486238532,109,69.7731092437,0.583205898415,validation
4403,5309326426.jpg,0.0,0.0,0.35922330097099997,0.621359223301,0.0194174757282,103,71.0884955752,0.515512272505,validation
4410,5314378959.jpg,0.192307692308,0.673076923077,0.115384615385,0.0192307692308,0.0,104,23.868421052600002,0.621977381087,validation
4412,5314923965.jpg,0.028846153846200002,0.25,0.548076923077,0.173076923077,0.0,104,49.7289719626,0.7248393502320001,validation
4421,5320165275.jpg,0.0,0.00970873786408,0.47572815533999996,0.504854368932,0.00970873786408,103,70.796460177,0.539863411736,validation
4426,5323106663.jpg,0.0,0.18691588785,0.663551401869,0.140186915888,0.00934579439252,107,54.4456521739,0.605913374549,validation
4443,5337507620.jpg,0.0,0.0952380952381,0.495238095238,0.390476190476,0.0190476190476,105,63.243303571400006,0.674631903432,validation
4444,5338193826.jpg,0.0,0.14953271027999998,0.7009345794390001,0.14953271027999998,0.0,107,54.141891891899995,0.549442255795,validation
4451,5344616817.jpg,0.0,0.0353982300885,0.690265486726,0.265486725664,0.008849557522120001,113,58.5384615385,0.52662967219,validation
4452,5346690387.jpg,0.00980392156863,0.196078431373,0.627450980392,0.166666666667,0.0,102,51.9864864865,0.635227424471,validation
4462,5354068609.jpg,0.0,0.0824742268041,0.567010309278,0.340206185567,0.0103092783505,97,62.9142857143,0.624871120733,validation
4487,5367389511.jpg,0.0,0.182692307692,0.509615384615,0.288461538462,0.0192307692308,104,58.897321428599994,0.7296530526880001,validation
4499,5378235552.jpg,0.0,0.0,0.535714285714,0.455357142857,0.00892857142857,112,67.8461538462,0.519178516549,validation
4500,5378725814.jpg,0.0,0.07272727272730001,0.754545454545,0.172727272727,0.0,110,57.3628318584,0.487457361109,validation
4515,5394502414.jpg,0.038834951456300004,0.349514563107,0.485436893204,0.126213592233,0.0,103,46.334951456300004,0.7387715221150001,validation
4526,5399180378.jpg,0.0190476190476,0.0285714285714,0.457142857143,0.46666666666699996,0.0285714285714,105,69.8589108911,0.693771346568,validation
4547,5411857475.jpg,0.0,0.0625,0.739583333333,0.19791666666700003,0.0,96,58.0428571429,0.49459801150300003,validation
4555,5417875149.jpg,0.0285714285714,0.495238095238,0.447619047619,0.0285714285714,0.0,105,39.0540540541,0.605983594841,validation
4566,5423246371.jpg,0.0,0.00943396226415,0.471698113208,0.5094339622640001,0.00943396226415,106,68.3107476636,0.538624917208,validation
4578,5433512452.jpg,0.00934579439252,0.08411214953269999,0.495327102804,0.392523364486,0.018691588785,107,61.5231092437,0.697376497953,validation
4588,5438123525.jpg,0.00952380952381,0.485714285714,0.46666666666699996,0.0380952380952,0.0,105,41.2543103448,0.589436932535,validation
4594,5443343893.jpg,0.0,0.0693069306931,0.60396039604,0.326732673267,0.0,101,59.265625,0.5771215703220001,validation
4597,5444850191.jpg,0.0,0.0380952380952,0.504761904762,0.447619047619,0.00952380952381,105,67.233490566,0.5860090386729999,validation
4606,5448376373.jpg,0.0,0.0,0.145631067961,0.7475728155339999,0.106796116505,103,82.9551886792,0.503367680241,validation
4607,5449529114.jpg,0.00900900900901,0.018018018018,0.297297297297,0.603603603604,0.07207207207210001,111,72.3804347826,0.6658881613359999,validation
4616,5455599246.jpg,0.00925925925926,0.046296296296300006,0.75,0.19444444444400003,0.0,108,58.9813084112,0.513237708724,validation
4628,5462654627.jpg,0.00934579439252,0.0,0.20560747663600001,0.747663551402,0.0373831775701,107,77.0434782609,0.539728309298,validation
4635,5467862729.jpg,0.0,0.00925925925926,0.268518518519,0.657407407407,0.0648148148148,108,74.9579646018,0.5691990328000001,validation
4645,5474201544.jpg,0.00943396226415,0.0283018867925,0.556603773585,0.38679245283,0.0188679245283,106,65.0630434783,0.624161611988,validation
4647,5476657075.jpg,0.0,0.019801980198,0.5643564356440001,0.415841584158,0.0,101,66.16743119270001,0.530645039943,validation
4657,5480545191.jpg,0.133928571429,0.598214285714,0.267857142857,0.0,0.0,112,31.320512820500003,0.622339898935,validation
4659,5480778835.jpg,0.0,0.185185185185,0.5277777777780001,0.259259259259,0.0277777777778,108,56.4621848739,0.7374189972,validation
4661,5481249377.jpg,0.00909090909091,0.645454545455,0.318181818182,0.0272727272727,0.0,110,36.2878151261,0.554005808059,validation
4665,5483224233.jpg,0.0,0.0408163265306,0.6938775510199999,0.265306122449,0.0,98,62.354368932,0.508294342945,validation
4667,5483514140.jpg,0.0,0.0,0.25,0.678571428571,0.07142857142860001,112,74.7605932203,0.540508364551,validation
4698,5500570132.jpg,0.0,0.0490196078431,0.6764705882350001,0.264705882353,0.00980392156863,102,63.985576923100005,0.548200848288,validation
4705,5505340753.jpg,0.0,0.37614678899099996,0.56880733945,0.0550458715596,0.0,109,46.4789915966,0.5754343600140001,validation
4708,5506716444.jpg,0.0,0.08333333333330001,0.5462962962960001,0.361111111111,0.00925925925926,108,61.775,0.630372375623,validation
4709,5507113852.jpg,0.0,0.0405405405405,0.594594594595,0.364864864865,0.0,148,66.5147058824,0.549783089153,validation
4733,5525979481.jpg,0.0,0.327102803738,0.644859813084,0.0280373831776,0.0,107,46.375,0.5178867303679999,validation
4737,5527745877.jpg,0.0,0.0,0.09821428571429999,0.696428571429,0.20535714285700002,112,84.4166666667,0.542884236945,validation
4766,5540702638.jpg,0.0,0.00952380952381,0.352380952381,0.638095238095,0.0,105,72.7056074766,0.5049208402759999,validation
4767,5541438392.jpg,0.0471698113208,0.339622641509,0.462264150943,0.150943396226,0.0,106,45.74576271189999,0.777722156057,validation
4768,5542509126.jpg,0.0,0.0,0.327102803738,0.626168224299,0.046728971962599994,107,73.9977678571,0.54590054598,validation
4778,5550230387.jpg,0.0,0.042857142857099996,0.7,0.25,0.00714285714286,140,62.0051020408,0.523791615752,validation
4785,5554551412.jpg,0.07407407407410001,0.648148148148,0.259259259259,0.00925925925926,0.00925925925926,108,32.1747787611,0.635499383905,validation
4795,5561903765.jpg,0.0,0.117117117117,0.684684684685,0.198198198198,0.0,111,56.141025641000006,0.558164770966,validation
4797,5562990409.jpg,0.0,0.0,0.34905660377400005,0.641509433962,0.00943396226415,106,72.2369565217,0.495441937453,validation
4803,5565514955.jpg,0.00990099009901,0.326732673267,0.5247524752480001,0.12871287128699999,0.00990099009901,101,45.9587155963,0.707386768044,validation
4811,5570837854.jpg,0.0,0.144230769231,0.692307692308,0.163461538462,0.0,104,55.82964601770001,0.557051342926,validation
4813,5571768533.jpg,0.008849557522120001,0.16814159292,0.619469026549,0.203539823009,0.0,113,54.6961206897,0.640623313725,validation
4831,5583866722.jpg,0.00980392156863,0.480392156863,0.49019607843099994,0.019607843137299998,0.0,102,40.875,0.5581155023800001,validation
4844,5592031827.jpg,0.0104166666667,0.114583333333,0.739583333333,0.135416666667,0.0,96,55.3058252427,0.542896714031,validation
4846,5592471041.jpg,0.0,0.00934579439252,0.626168224299,0.355140186916,0.00934579439252,107,66.2567567568,0.5211113552910001,validation
4851,5594332636.jpg,0.0,0.00990099009901,0.39603960396,0.584158415842,0.00990099009901,101,69.6490825688,0.532507611622,validation
4855,5596136215.jpg,0.008849557522120001,0.115044247788,0.566371681416,0.309734513274,0.0,113,57.3869565217,0.657784274445,validation
4856,5596270310.jpg,0.0,0.0857142857143,0.619047619048,0.28571428571400004,0.00952380952381,105,60.8714285714,0.604167456107,validation
4859,5597328203.jpg,0.0,0.314814814815,0.564814814815,0.12037037037000001,0.0,108,48.5287610619,0.633316936991,validation
4873,5606263347.jpg,0.216981132075,0.72641509434,0.056603773584900006,0.0,0.0,106,21.1586956522,0.500224567718,validation
4878,5610005411.jpg,0.0,0.0,0.439252336449,0.551401869159,0.00934579439252,107,69.07983193279999,0.516010631979,validation
4888,5617865491.jpg,0.0,0.174757281553,0.679611650485,0.145631067961,0.0,103,53.9110576923,0.5680429195260001,validation
4913,5631740117.jpg,0.0,0.0102040816327,0.163265306122,0.744897959184,0.0816326530612,98,77.2212389381,0.527389914606,validation
4919,563494328.jpg,0.165137614679,0.733944954128,0.100917431193,0.0,0.0,109,25.68125,0.514155714953,validation
4926,5643887824.jpg,0.0,0.0384615384615,0.48076923076899997,0.423076923077,0.05769230769230001,104,69.30405405409999,0.668282830654,validation
4930,5644717504.jpg,0.009174311926610001,0.284403669725,0.642201834862,0.0642201834862,0.0,109,46.5575221239,0.575729530261,validation
4949,5651460875.jpg,0.0,0.0,0.42452830188699997,0.566037735849,0.00943396226415,106,69.6517857143,0.51395616875,validation
4955,5656752407.jpg,0.0,0.0,0.22641509434,0.7547169811319999,0.0188679245283,106,77.1869565217,0.45181077227600003,validation
4957,5657622409.jpg,0.0,0.0384615384615,0.5,0.451923076923,0.00961538461538,104,68.2452830189,0.587316144781,validation
4963,5660186741.jpg,0.017699115044200003,0.58407079646,0.389380530973,0.008849557522120001,0.0,113,37.3970588235,0.541717314239,validation
4976,5669528587.jpg,0.00970873786408,0.038834951456300004,0.582524271845,0.36893203883500003,0.0,103,63.5428571429,0.594568985651,validation
4995,5679431462.jpg,0.0,0.00925925925926,0.287037037037,0.648148148148,0.0555555555556,108,72.593220339,0.565768024851,validation
4997,5680314396.jpg,0.0,0.324074074074,0.601851851852,0.07407407407410001,0.0,108,48.4025423729,0.582052443281,validation
5004,5681801478.jpg,0.009174311926610001,0.311926605505,0.605504587156,0.0733944954128,0.0,109,46.6351351351,0.599439085417,validation
5005,5682574149.jpg,0.010101010100999999,0.20202020201999998,0.7070707070710001,0.08080808080810001,0.0,99,51.3402777778,0.553469594506,validation
5040,5705716016.jpg,0.0185185185185,0.564814814815,0.37962962963,0.037037037037,0.0,108,38.8241525424,0.600204764875,validation
5050,5712901839.jpg,0.00980392156863,0.294117647059,0.578431372549,0.117647058824,0.0,102,50.197247706400006,0.645459628793,validation
5063,5724255636.jpg,0.0185185185185,0.342592592593,0.601851851852,0.037037037037,0.0,108,44.6071428571,0.582646829387,validation
5071,5730689688.jpg,0.0,0.00943396226415,0.320754716981,0.622641509434,0.0471698113208,106,72.268907563,0.568489747482,validation
5080,5739537678.jpg,0.0,0.264150943396,0.650943396226,0.0849056603774,0.0,106,46.128205128199994,0.565637774237,validation
5081,5740000928.jpg,0.0,0.0,0.45871559633000003,0.532110091743,0.009174311926610001,109,69.0105042017,0.51794176943,validation
5112,5765859594.jpg,0.0,0.0,0.27619047619000003,0.714285714286,0.00952380952381,105,74.102173913,0.465474668126,validation
5113,5766806996.jpg,0.18918918918900002,0.720720720721,0.09009009009010001,0.0,0.0,111,23.61875,0.521448244707,validation
5115,5770080490.jpg,0.0,0.0183486238532,0.54128440367,0.43119266055,0.009174311926610001,109,65.6134453782,0.5505379940649999,validation
5163,5807318968.jpg,0.0,0.19444444444400003,0.712962962963,0.09259259259260001,0.0,108,51.54872881359999,0.528440039213,validation
5167,5812840397.jpg,0.0,0.0,0.40178571428599996,0.580357142857,0.017857142857099998,112,70.9487179487,0.524112905006,validation
5182,5825508500.jpg,0.32380952381,0.580952380952,0.0761904761905,0.0190476190476,0.0,105,21.8541666667,0.660641269107,validation
5183,5825939601.jpg,0.0,0.0,0.25471698113200003,0.6886792452830001,0.056603773584900006,106,78.7120535714,0.524083078124,validation
5194,5832751066.jpg,0.0,0.0,0.268518518519,0.712962962963,0.0185185185185,108,73.7941176471,0.476062510621,validation
5212,5846011911.jpg,0.00943396226415,0.61320754717,0.37735849056599996,0.0,0.0,106,36.8986486486,0.503804037832,validation
5217,5848411050.jpg,0.0,0.00961538461538,0.240384615385,0.625,0.125,104,79.4121621622,0.624075118513,validation
5219,5849249346.jpg,0.0,0.00952380952381,0.2,0.72380952381,0.06666666666669999,105,77.42105263159999,0.5331501516920001,validation
5222,5850096725.jpg,0.03,0.57,0.37,0.03,0.0,100,36.7,0.603022689156,validation
5233,5866448510.jpg,0.0,0.0,0.491071428571,0.491071428571,0.017857142857099998,112,69.0810810811,0.536250268125,validation
5239,5869591890.jpg,0.0,0.009174311926610001,0.412844036697,0.56880733945,0.009174311926610001,109,70.2860169492,0.532178923923,validation
5240,5870845920.jpg,0.0,0.00925925925926,0.453703703704,0.537037037037,0.0,108,72.4742990654,0.519855000153,validation
5249,5876597412.jpg,0.0,0.117117117117,0.6936936936939999,0.18918918918900002,0.0,111,57.9676724138,0.551225275046,validation
5256,5880149356.jpg,0.00925925925926,0.203703703704,0.611111111111,0.166666666667,0.00925925925926,108,53.0972222222,0.6687402849449999,validation
5274,5889219072.jpg,0.0,0.00980392156863,0.5196078431369999,0.45098039215700003,0.019607843137299998,102,68.3871681416,0.5581155023800001,validation
5278,5890838382.jpg,0.00970873786408,0.048543689320400006,0.543689320388,0.39805825242700005,0.0,103,61.375,0.6165741771850001,validation
5279,5891304676.jpg,0.008695652173910001,0.17391304347800002,0.7043478260870001,0.11304347826099999,0.0,115,53.226694915299994,0.564254298882,validation
5298,5901783769.jpg,0.0,0.0571428571429,0.47619047618999993,0.457142857143,0.00952380952381,105,63.7717391304,0.61676813342,validation
5312,5906582267.jpg,0.0,0.00934579439252,0.411214953271,0.560747663551,0.018691588785,107,70.975,0.548639329375,validation
5334,5915008700.jpg,0.00970873786408,0.184466019417,0.6601941747569999,0.145631067961,0.0,103,51.7635135135,0.607554447144,validation
5339,5919706356.jpg,0.010101010100999999,0.23232323232299998,0.646464646465,0.111111111111,0.0,99,47.2876106195,0.606261562231,validation
5342,5920883206.jpg,0.0,0.0490196078431,0.666666666667,0.28431372549,0.0,102,61.743362831899994,0.5298322280359999,validation
5347,5922588235.jpg,0.0,0.00970873786408,0.349514563107,0.582524271845,0.058252427184499994,103,72.0657894737,0.594568985651,validation
5349,5923067948.jpg,0.0,0.0,0.378640776699,0.582524271845,0.038834951456300004,103,72.2629310345,0.552239612286,validation
5359,5932454750.jpg,0.01,0.06,0.47,0.45,0.01,100,64.675,0.665073854788,validation
5371,5936466945.jpg,0.0,0.172727272727,0.7090909090909999,0.11818181818199999,0.0,110,52.1351351351,0.539050535262,validation
5384,5946379420.jpg,0.0,0.104166666667,0.770833333333,0.114583333333,0.0104166666667,96,54.4247572816,0.5120264179039999,validation
5390,5950051723.jpg,0.0,0.0192307692308,0.317307692308,0.644230769231,0.0192307692308,104,75.4117647059,0.550561530173,validation
5407,5958950790.jpg,0.0648148148148,0.62962962963,0.296296296296,0.00925925925926,0.0,108,33.3067226891,0.582052443281,validation
5410,5959668491.jpg,0.0,0.00970873786408,0.35922330097099997,0.572815533981,0.058252427184499994,103,72.4051724138,0.59760292793,validation
5433,5970029392.jpg,0.0,0.046728971962599994,0.551401869159,0.40186915887900004,0.0,107,64.1575630252,0.570539903994,validation
5439,5973304617.jpg,0.0,0.0625,0.428571428571,0.491071428571,0.017857142857099998,112,65.9956521739,0.6427498838019999,validation
5461,5990072932.jpg,0.0,0.0181818181818,0.690909090909,0.290909090909,0.0,110,61.7820512821,0.486686812414,validation
5477,5998921543.jpg,0.09009009009010001,0.657657657658,0.24324324324299998,0.00900900900901,0.0,111,31.5107758621,0.585799746638,validation
5503,6008267730.jpg,0.0480769230769,0.692307692308,0.25,0.00961538461538,0.0,104,31.25,0.538908115252,validation
5535,6026326925.jpg,0.0,0.00909090909091,0.627272727273,0.35454545454499997,0.00909090909091,110,62.6323529412,0.519831884032,validation
5549,6031843630.jpg,0.0,0.0,0.327433628319,0.637168141593,0.0353982300885,113,73.3781512605,0.529174153233,validation
5555,6035849303.jpg,0.0,0.027027027026999998,0.576576576577,0.396396396396,0.0,111,64.391025641,0.538143744365,validation
5571,6046652289.jpg,0.0,0.0,0.33333333333299997,0.627450980392,0.0392156862745,102,73.0911214953,0.537471809882,validation
5589,6059676315.jpg,0.0,0.037037037037,0.435185185185,0.48148148148100006,0.046296296296300006,108,69.972972973,0.6474381712030001,validation
5600,6066179576.jpg,0.0,0.17431192660599998,0.697247706422,0.128440366972,0.0,109,54.1907894737,0.5508465051529999,validation
5603,6067656779.jpg,0.0,0.0,0.33944954128399996,0.623853211009,0.0366972477064,109,73.781779661,0.535837647399,validation
5607,6070993297.jpg,0.0,0.103174603175,0.761904761905,0.134920634921,0.0,126,57.3095238095,0.48886002800800005,validation
5609,6071930227.jpg,0.266055045872,0.6880733944949999,0.0366972477064,0.009174311926610001,0.0,109,21.14375,0.54557809122,validation
5624,6080237953.jpg,0.0,0.0679611650485,0.68932038835,0.242718446602,0.0,103,59.506880733900005,0.5318702566619999,validation
5648,6096713881.jpg,0.00961538461538,0.509615384615,0.44230769230800004,0.0384615384615,0.0,104,40.407766990300004,0.591118608959,validation
5649,6098070477.jpg,0.0,0.056603773584900006,0.547169811321,0.39622641509400003,0.0,106,64.9932432432,0.583695818578,validation
5655,6100280225.jpg,0.0,0.151515151515,0.616161616162,0.23232323232299998,0.0,99,55.2683486239,0.617380372231,validation
5662,6106078585.jpg,0.0,0.0105263157895,0.652631578947,0.326315789474,0.0105263157895,95,65.0168269231,0.517985589132,validation
5666,6107409429.jpg,0.0,0.134615384615,0.682692307692,0.182692307692,0.0,104,53.1794871795,0.563963224242,validation
5668,6109808754.jpg,0.0,0.009174311926610001,0.247706422018,0.715596330275,0.0275229357798,109,75.8093220339,0.507336592354,validation
5673,6112607748.jpg,0.0,0.0291262135922,0.39805825242700005,0.533980582524,0.038834951456300004,103,72.1467889908,0.6187316540300001,validation
5677,6113677746.jpg,0.0,0.00961538461538,0.346153846154,0.615384615385,0.028846153846200002,104,75.5767326733,0.550561530173,validation
5706,6127342377.jpg,0.028846153846200002,0.596153846154,0.375,0.0,0.0,104,35.147826087,0.535519542113,validation
5735,6143020134.jpg,0.00757575757576,0.030303030303,0.49242424242399996,0.45454545454499995,0.0151515151515,132,68.5277777778,0.620976524216,validation
5773,6162845121.jpg,0.0,0.030303030303,0.34343434343400003,0.59595959596,0.030303030303,99,71.0871559633,0.599078520046,validation
5775,6163563949.jpg,0.0,0.020202020201999998,0.393939393939,0.575757575758,0.010101010100999999,99,72.025,0.554957418681,validation
5776,6163576407.jpg,0.0,0.0272727272727,0.618181818182,0.34545454545500004,0.00909090909091,110,63.5067567568,0.54650302344,validation
5780,6164643779.jpg,0.0,0.0194174757282,0.436893203883,0.5242718446600001,0.0194174757282,103,68.5782608696,0.5735458856310001,validation
5785,6167276187.jpg,0.458333333333,0.4375,0.104166666667,0.0,0.0,96,16.2307692308,0.664580067913,validation
5790,6169751513.jpg,0.0,0.0294117647059,0.421568627451,0.529411764706,0.019607843137299998,102,68.125,0.591550549006,validation
5796,6172349199.jpg,0.00934579439252,0.0373831775701,0.317757009346,0.542056074766,0.09345794392519999,107,71.9915966387,0.736843099637,validation
5800,6175048748.jpg,0.0,0.00970873786408,0.46601941747599995,0.514563106796,0.00970873786408,103,70.9040178571,0.539510675069,validation
5803,6175479501.jpg,0.00961538461538,0.06730769230769999,0.625,0.298076923077,0.0,104,59.6752336449,0.6021494979850001,validation
5817,6184879643.jpg,0.00952380952381,0.0285714285714,0.5619047619049999,0.390476190476,0.00952380952381,105,62.3175675676,0.606436779694,validation
5825,6190472459.jpg,0.0,0.0267857142857,0.5714285714289999,0.375,0.0267857142857,112,64.56086956520001,0.592138001759,validation
5842,6201268474.jpg,0.01,0.07,0.45,0.45,0.02,100,65.7889908257,0.696310623823,validation
5843,6201290598.jpg,0.0,0.00943396226415,0.594339622642,0.39622641509400003,0.0,106,65.6621621622,0.508419675109,validation
5850,6205974624.jpg,0.0283018867925,0.19811320754700001,0.622641509434,0.150943396226,0.0,106,51.9558823529,0.675126023975,validation
5871,6222011944.jpg,0.0,0.0769230769231,0.576923076923,0.346153846154,0.0,104,63.1305309735,0.594975225572,validation
5872,6222668667.jpg,0.0,0.038834951456300004,0.36893203883500003,0.572815533981,0.0194174757282,103,70.0,0.603940357846,validation
5883,6227646726.jpg,0.0,0.0380952380952,0.580952380952,0.380952380952,0.0,105,64.027027027,0.551720585438,validation
5887,6228278450.jpg,0.0,0.0761904761905,0.52380952381,0.4,0.0,105,62.6239130435,0.612297660381,validation
5890,6230011878.jpg,0.0,0.0102040816327,0.255102040816,0.632653061224,0.102040816327,98,77.4797297297,0.6096392410329999,validation
5908,6238988012.jpg,0.0,0.228571428571,0.647619047619,0.12380952380999999,0.0,105,52.4913793103,0.587101903155,validation
5914,6244943274.jpg,0.038834951456300004,0.407766990291,0.514563106796,0.038834951456300004,0.0,103,39.2629310345,0.637522092502,validation
5931,6252195920.jpg,0.0,0.0283018867925,0.235849056604,0.660377358491,0.0754716981132,106,71.7542372881,0.617286180156,validation
5934,6252913864.jpg,0.0192307692308,0.33653846153800004,0.5,0.144230769231,0.0,104,48.276086956499995,0.713677325455,validation
5942,6255855320.jpg,0.00990099009901,0.148514851485,0.6435643564360001,0.19801980198,0.0,101,54.1330275229,0.623785949578,validation
5943,6256521905.jpg,0.0,0.0192307692308,0.44230769230800004,0.528846153846,0.00961538461538,104,72.6816037736,0.556632223656,validation
5944,6256829619.jpg,0.0,0.0,0.248062015504,0.713178294574,0.0387596899225,129,78.6507633588,0.494886644291,validation
5950,6258120264.jpg,0.0,0.0,0.348623853211,0.642201834862,0.009174311926610001,109,71.5995575221,0.494791079859,validation
5967,6272061393.jpg,0.0,0.00952380952381,0.23809523809500002,0.704761904762,0.047619047619,105,73.68918918920001,0.53160204345,validation
5972,6274128274.jpg,0.0,0.0190476190476,0.714285714286,0.266666666667,0.0,105,61.1173913043,0.475979806879,validation
5990,6286044979.jpg,0.0,0.019607843137299998,0.529411764706,0.44117647058799997,0.00980392156863,102,66.3060747664,0.5553257791830001,validation
6030,6309109435.jpg,0.039603960396,0.6732673267329999,0.267326732673,0.019801980198,0.0,101,33.394495412800005,0.56375684668,validation
6047,6321717266.jpg,0.0,0.14285714285700002,0.647619047619,0.2,0.00952380952381,105,54.9806034483,0.615430401227,validation
6072,6337822588.jpg,0.0144927536232,0.268115942029,0.666666666667,0.0507246376812,0.0,138,47.910583941599995,0.564284886931,validation
6093,6351773844.jpg,0.0,0.36448598130800003,0.579439252336,0.056074766355099996,0.0,107,44.815126050399996,0.573160963155,validation
6096,6354614287.jpg,0.0,0.242424242424,0.606060606061,0.151515151515,0.0,99,49.3318584071,0.624187783932,validation
6099,6366256547.jpg,0.0,0.0277777777778,0.37962962963,0.564814814815,0.0277777777778,108,71.3075221239,0.596516946936,validation
6111,6379014005.jpg,0.00961538461538,0.38461538461499994,0.509615384615,0.0961538461538,0.0,104,44.754464285699996,0.654735151033,validation
6112,6379443681.jpg,0.0,0.23853211009199998,0.697247706422,0.0550458715596,0.009174311926610001,109,47.921875,0.553001263609,validation
6118,6389008737.jpg,0.00961538461538,0.0192307692308,0.41346153846199996,0.538461538462,0.0192307692308,104,69.6462264151,0.621977381087,validation
6156,6439499095.jpg,0.0,0.04,0.47,0.48,0.01,100,67.525,0.593227774063,validation
6176,6459542105.jpg,0.0,0.165048543689,0.650485436893,0.165048543689,0.0194174757282,103,55.75,0.640501183925,validation
6186,6468297341.jpg,0.0,0.0818181818182,0.7727272727269999,0.145454545455,0.0,110,56.792372881400006,0.474627284525,validation
6187,6469192803.jpg,0.07407407407410001,0.657407407407,0.268518518519,0.0,0.0,108,32.0848214286,0.554646192409,validation
6202,6486375983.jpg,0.307692307692,0.576923076923,0.105769230769,0.00961538461538,0.0,104,20.6612149533,0.650084730503,validation
6219,6504283859.jpg,0.0,0.25,0.71,0.04,0.0,100,49.8944954128,0.498381217928,validation
6242,6534779805.jpg,0.029629629629599998,0.651851851852,0.311111111111,0.007407407407409999,0.0,135,34.3101503759,0.533561311142,validation
6243,6534801331.jpg,0.009174311926610001,0.22935779816500002,0.6880733944949999,0.0733944954128,0.0,109,49.8653846154,0.558503899274,validation
6246,6537543865.jpg,0.0857142857143,0.5714285714289999,0.32380952381,0.0190476190476,0.0,105,32.5398230088,0.642938537786,validation
6253,6551619395.jpg,0.0,0.058252427184499994,0.446601941748,0.446601941748,0.048543689320400006,103,69.0442477876,0.6840490417849999,validation
6256,6558436183.jpg,0.0,0.01,0.31,0.66,0.02,100,73.8119266055,0.525991127935,validation
6263,656718644.jpg,0.125984251969,0.669291338583,0.18897637795299999,0.0157480314961,0.0,127,27.9711538462,0.609879910976,validation
6271,6576363795.jpg,0.15533980582499998,0.572815533981,0.223300970874,0.048543689320400006,0.0,103,31.764018691599997,0.742242064245,validation
6294,6598327095.jpg,0.0,0.106194690265,0.530973451327,0.362831858407,0.0,113,62.0215517241,0.6377802053939999,validation
6303,6605703733.jpg,0.0,0.018691588785,0.33644859813100003,0.588785046729,0.056074766355099996,107,71.3676470588,0.608092142365,validation
6312,6621080809.jpg,0.0181818181818,0.309090909091,0.563636363636,0.109090909091,0.0,110,47.9615384615,0.662595296622,validation
6349,665094052.jpg,0.07766990291260001,0.699029126214,0.223300970874,0.0,0.0,103,29.802631578899998,0.531512215385,validation
6357,6656519345.jpg,0.10784313725500001,0.7647058823530001,0.127450980392,0.0,0.0,102,26.339285714299997,0.487068258312,validation
6382,6686438027.jpg,0.0,0.0291262135922,0.378640776699,0.572815533981,0.0194174757282,103,69.175,0.586185272269,validation
6395,6699302891.jpg,0.0,0.0,0.181818181818,0.7,0.11818181818199999,110,81.7162162162,0.54650302344,validation
6399,6703759327.jpg,0.0,0.0679611650485,0.46601941747599995,0.46601941747599995,0.0,103,66.7642857143,0.615801817898,validation
6407,6711319143.jpg,0.0,0.018691588785,0.271028037383,0.532710280374,0.177570093458,107,74.5625,0.7148573171989999,validation
6441,6749061363.jpg,0.0,0.0194174757282,0.650485436893,0.320388349515,0.00970873786408,103,64.62019230770001,0.527918447226,validation
6485,6790082633.jpg,0.00961538461538,0.105769230769,0.644230769231,0.23076923076900002,0.00961538461538,104,56.222972973000005,0.6337973091820001,validation
6493,6795087227.jpg,0.150943396226,0.660377358491,0.160377358491,0.0283018867925,0.0,106,29.39375,0.651282513851,validation
6512,6803864259.jpg,0.0,0.0280373831776,0.663551401869,0.308411214953,0.0,107,62.6,0.510168165456,validation
6520,6810784384.jpg,0.0,0.28571428571400004,0.647619047619,0.06666666666669999,0.0,105,47.155405405399996,0.554369919211,validation
6524,6812098169.jpg,0.0,0.01,0.25,0.71,0.03,100,75.628440367,0.5148305595539999,validation
6555,6831984052.jpg,0.0,0.018691588785,0.271028037383,0.7009345794390001,0.00934579439252,107,76.30147058819999,0.5178867303679999,validation
6563,6835820588.jpg,0.0,0.0648148148148,0.722222222222,0.21296296296300002,0.0,108,59.4673913043,0.508154344329,validation
